view_name	type	directory	schema
r_output_iss	child	output	[id] bigint, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [quantity] int, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size_rank] int, [size_seq] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_ist_health_rate	child	output	[id] bigint, [attribute] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [overriden_season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [post_ist_health] int, [post_ist_stock] int, [pre_ist_health] int, [pullback_qty] int, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_tag] varchar COLLATE Latin1_General_100_BIN2_UTF8, [total_post_stock] int, [total_post_stock_health] int, [total_pre_stock] int, [attribute1] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute2] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute3] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute4] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute5] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sub_category] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_ist_movement	child	output	[id] bigint, [allocation_type] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [city] varchar COLLATE Latin1_General_100_BIN2_UTF8, [description] varchar COLLATE Latin1_General_100_BIN2_UTF8, [ean] varchar COLLATE Latin1_General_100_BIN2_UTF8, [from_store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [from_store_channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [from_store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [from_store_ros] float, [from_store_style_tag] varchar COLLATE Latin1_General_100_BIN2_UTF8, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [initial_stock] int, [ist_level] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [quantity] int, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [to_store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [to_store_channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [to_store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [to_store_ros] float, [to_store_style_tag] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_ist_store_fill_rate	child	output	[id] bigint, [allow_pullbacks_flag] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [disp_alloc_options] int, [disp_alloc_qty] int, [disp_qty] int, [disp_rep_options] int, [disp_rep_qty] int, [disp_total_options] int, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [ist_repl_benchmark] float, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [plan_options] int, [plan_qty] int, [planogram_attribute] varchar COLLATE Latin1_General_100_BIN2_UTF8, [post_options] int, [post_qty] int, [pre_options] int, [pre_qty] int, [pull_options] int, [pull_qty] int, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_alloc_options] int, [store_alloc_qty] int, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_options] int, [store_rep_options] int, [store_rep_qty] int, [store_total_qty] int, [style_tag] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_ist_summary	child	output	[id] bigint, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [description] varchar COLLATE Latin1_General_100_BIN2_UTF8, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [remarks] varchar COLLATE Latin1_General_100_BIN2_UTF8, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_tag] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_noos	child	output	[id] bigint, [avg_qty_per_style] float, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [core_duration] int, [disc] float, [duration] int, [end_date] date, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [mrp_sales] float, [revenue] float, [ros_coeff] float, [ros_coeff_benchmark] float, [stores] int, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [theme] varchar COLLATE Latin1_General_100_BIN2_UTF8, [theme_raw] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_noos_summary	child	output	[id] bigint, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [day] date, [days_live] int, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sale_qty] int, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [theme] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_od	child	output	[id] bigint, [attribute1] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute2] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute3] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute4] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute5] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute6] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute7] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute8] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute9] varchar COLLATE Latin1_General_100_BIN2_UTF8, [avg_discount_after_liquidation_clean_up] float, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [date_range] varchar COLLATE Latin1_General_100_BIN2_UTF8, [discount] float, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [historical_revenue] float, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [od_revenue] float, [period] int, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [rev_contri] float, [revenue_after_brokenness_cleanup] float, [revenue_after_liquidation_cleanup] float, [revenue_considering_only_first_n_weeks_of_sales] float, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_od_per_day_metrics	child	output	[id] bigint, [ag] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [date_range] varchar COLLATE Latin1_General_100_BIN2_UTF8, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [period] int, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [rev_per_live_day] float, [rev_per_live_day_per_style] float, [segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_od_summary	child	output	[id] bigint, [attribute1] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute2] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [od_rev] float, [od_unliq_rev] float, [period] int, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [rev_contri] float, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_ow	child	output	[id] bigint, [action_weight] float, [ag] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute1] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute2] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute3] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute4] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute5] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [corrected_width] int, [decile_sum] float, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [period] int, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [relevant_width] int, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_rev_per_day] float, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_reordering_integrated_output	child	output	[id] bigint, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [city] varchar COLLATE Latin1_General_100_BIN2_UTF8, [closing_store_stock] int, [closing_wh_stock] int, [cover_opening_store_spread] int, [ean] varchar COLLATE Latin1_General_100_BIN2_UTF8, [end_date_store_spread] int, [existing_store_target_sales] int, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [iss_contri] float, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [online_reservation] int, [opening_store_inv] int, [opening_wh_inv] int, [period] int, [period_duration] int, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [reorder_style_theme] varchar COLLATE Latin1_General_100_BIN2_UTF8, [ros_flag_at_store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sales_in_lead_time] int, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size_set] int, [store_class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_group] int, [store_group_sku_ros] float, [store_group_style_ros] float, [store_name] varchar COLLATE Latin1_General_100_BIN2_UTF8, [storegroup_iss_contri] float, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_description] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [target_cover] int, [target_store_spread] int, [wh_inwards_in_lead_time] int, [wh_inwards_post_lead_time] int
r_reordering_output	child	output	[id] bigint, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [closing_date] date, [closing_store_stock] int, [closing_wh_stock] int, [cover_end_date] date, [ean] varchar COLLATE Latin1_General_100_BIN2_UTF8, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [online_reservation_in_lead_time] int, [opening_store_inv] int, [opening_wh_inv] int, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [reorder_qty] int, [reorder_style_theme] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sales_in_lead_time] int, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_description] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [target_sales] int, [wh_inwards_in_lead_time] int, [wh_inwards_post_lead_time] int
r_reordering_store_group_output	child	output	[id] bigint, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [closing_date] date, [closing_store_stock] int, [cover_end_date] date, [ean] varchar COLLATE Latin1_General_100_BIN2_UTF8, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [iss_contri] float, [live_stores] int, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [opening_store_inv] int, [period] int, [period_duration] int, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [reorder_style_theme] varchar COLLATE Latin1_General_100_BIN2_UTF8, [ros_flag_at_store_group] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sales_in_lead_time] int, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_group] int, [store_group_sku_ros] float, [store_group_style_ros] float, [store_spread] int, [style] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_description] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [target_cover] int, [target_sales] int
r_reordering_store_output	child	output	[id] bigint, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [city] varchar COLLATE Latin1_General_100_BIN2_UTF8, [closing_date] date, [closing_store_stock] int, [cover_end_date] date, [ean] varchar COLLATE Latin1_General_100_BIN2_UTF8, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [iss_contri] float, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [opening_store_inv] int, [period] int, [period_duration] int, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [reorder_style_theme] varchar COLLATE Latin1_General_100_BIN2_UTF8, [ros_flag_at_store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sales_in_lead_time] int, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_name] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_sku_ros] float, [store_style_ros] float, [style] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_description] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [target_cover] int, [target_sales] int, [target_sales_at_store] int
r_size_set	child	output	[id] int, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sizeset_1] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sizeset_2] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sizeset_3] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sizeset_4] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_store_targets	child	output	[id] int, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [month] date, [store] int, [target] float
